ID,Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,GA,GA/90,SoTA,SoTA/90,PSxG-GA,PSxG-GA/90,Save%,CS%,CrossAtt,CrossAtt/90,CrossStop%,PKAtt,PKAtt/90,PKSave%,ActOutPA,ActOutPA/90,SPassAtt,SPassAtt/90,SPassCmp,SPassCmp/90,LPassAtt,LPassAtt/90,LPassCmp,LPassCmp/90,SPass%,LPass%,PPM,On-Off
22628,Benoît Costil,Bordeaux,30,France,2017/2018,7500000,6500000,Goalkeeper,fr Ligue 1,36,36,3240.0,36.0,45.0,1.25,119.0,3.3055555555555554,-8.2,-0.23,65.5,27.8,341.0,9.472222222222221,8.2,4.0,0.1111111111111111,50.0,20.0,0.56,266.0,7.388888888888889,265.0,7.361111111111111,611.0,16.97222222222222,245.0,6.805555555555555,99.6,40.1,1.53,1.72
22628,Benoît Costil,Bordeaux,31,France,2018/2019,6500000,5500000,Goalkeeper,fr Ligue 1,37,37,3330.0,37.0,42.0,1.14,146.0,3.945945945945946,3.0,0.08,75.3,27.0,360.0,9.72972972972973,4.4,6.0,0.16216216216216217,14.3,24.0,0.65,345.0,9.324324324324325,339.0,9.162162162162161,739.0,19.972972972972972,389.0,10.513513513513514,98.3,52.6,1.03,-1.24
22628,Benoît Costil,Bordeaux,32,France,2019/2020,5000000,4000000,Goalkeeper,fr Ligue 1,28,28,2520.0,28.0,34.0,1.21,106.0,3.7857142857142856,-1.8,-0.07,69.8,21.4,273.0,9.75,5.9,2.0,0.07142857142857142,33.3,16.0,0.57,267.0,9.535714285714286,263.0,9.392857142857142,510.0,18.214285714285715,261.0,9.321428571428571,98.5,51.2,1.32,
22628,Benoît Costil,Bordeaux,33,France,2020/2021,3500000,2800000,Goalkeeper,fr Ligue 1,38,38,3420.0,38.0,57.0,1.5,148.0,3.8947368421052633,-8.4,-0.22,66.2,36.8,324.0,8.526315789473685,5.6,7.0,0.18421052631578946,12.5,21.0,0.55,370.0,9.736842105263158,361.0,9.5,825.0,21.710526315789473,434.0,11.421052631578947,97.6,52.6,1.18,
72476,Bernd Leno,Leverkusen,25,Germany,2017/2018,16000000,20000000,Goalkeeper,de Bundesliga,33,33,2970.0,33.0,40.0,1.21,104.0,3.1515151515151514,-5.5,-0.17,66.3,30.3,223.0,6.757575757575758,5.4,5.0,0.15151515151515152,0.0,32.0,0.97,396.0,12.0,389.0,11.787878787878787,710.0,21.515151515151516,335.0,10.151515151515152,98.2,47.2,1.67,4.55
72476,Bernd Leno,Arsenal,26,Germany,2018/2019,22000000,30000000,Goalkeeper,eng Premier League,32,31,2836.0,31.5,42.0,1.33,137.0,4.349206349206349,4.4,0.14,74.5,22.6,257.0,8.158730158730158,6.2,7.0,0.2222222222222222,0.0,19.0,0.6,424.0,13.46031746031746,423.0,13.428571428571429,566.0,17.96825396825397,255.0,8.095238095238095,99.8,45.1,1.81,0.14
72476,Bernd Leno,Arsenal,27,Germany,2019/2020,35000000,28000000,Goalkeeper,eng Premier League,30,30,2649.0,29.4,39.0,1.33,147.0,5.0,6.1,0.21,77.6,23.3,273.0,9.285714285714286,6.6,6.0,0.20408163265306123,14.3,18.0,0.61,398.0,13.537414965986395,392.0,13.333333333333334,414.0,14.081632653061225,174.0,5.918367346938775,98.5,42.0,1.33,-0.78
72476,Bernd Leno,Arsenal,28,Germany,2020/2021,32000000,22000000,Goalkeeper,eng Premier League,35,35,3131.0,34.8,37.0,1.06,117.0,3.3620689655172415,4.1,0.12,69.2,31.4,310.0,8.908045977011495,8.4,1.0,0.02873563218390805,50.0,22.0,0.63,460.0,13.218390804597702,457.0,13.132183908045977,426.0,12.24137931034483,196.0,5.6321839080459775,99.3,46.0,1.63,0.12
55282,Ciprian Tătărușanu,Nantes,31,Romania,2017/2018,4000000,4000000,Goalkeeper,fr Ligue 1,37,37,3330.0,37.0,38.0,1.03,133.0,3.5945945945945947,-6.7,-0.18,72.9,32.4,425.0,11.486486486486486,11.8,2.0,0.05405405405405406,0.0,13.0,0.35,217.0,5.864864864864865,213.0,5.756756756756757,592.0,16.0,242.0,6.54054054054054,98.2,40.9,1.41,2.95
55282,Ciprian Tătărușanu,Nantes,32,Romania,2018/2019,4000000,2500000,Goalkeeper,fr Ligue 1,27,27,2390.0,26.6,30.0,1.13,95.0,3.571428571428571,1.5,0.06,69.5,25.9,203.0,7.63157894736842,7.9,1.0,0.03759398496240601,75.0,23.0,0.87,271.0,10.18796992481203,268.0,10.075187969924812,509.0,19.13533834586466,267.0,10.037593984962406,98.9,52.5,1.11,-0.13
55282,Ciprian Tătărușanu,Lyon,33,Romania,2019/2020,1500000,1200000,Goalkeeper,fr Ligue 1,2,2,180.0,2.0,2.0,1.0,11.0,5.5,-0.1,-0.06,81.8,50.0,7.0,3.5,28.6,0.0,0.0,,2.0,1.0,25.0,12.5,25.0,12.5,24.0,12.0,19.0,9.5,100.0,79.2,1.5,0.5
55282,Ciprian Tătărușanu,Milan,34,Romania,2020/2021,700000,600000,Goalkeeper,it Serie A,1,1,90.0,1.0,3.0,3.0,6.0,6.0,-0.1,-0.05,66.7,0.0,3.0,3.0,33.3,1.0,1.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,5.0,5.0,2.0,2.0,100.0,40.0,1.0,-0.89
73396,David Ospina,Arsenal,28,Colombia,2017/2018,7000000,5000000,Goalkeeper,eng Premier League,5,4,381.0,4.2,3.0,0.71,13.0,3.095238095238095,0.9,0.21,76.9,50.0,47.0,11.19047619047619,12.8,0.0,0.0,,2.0,0.47,52.0,12.38095238095238,51.0,12.142857142857142,78.0,18.57142857142857,42.0,10.0,98.1,53.8,2.4,1.18
73396,David Ospina,Napoli,29,Colombia,2018/2019,5000000,4000000,Goalkeeper,it Serie A,17,16,1457.0,16.2,20.0,1.24,63.0,3.888888888888889,-3.3,-0.2,69.8,31.3,136.0,8.395061728395062,11.8,1.0,0.0617283950617284,0.0,4.0,0.25,171.0,10.555555555555555,169.0,10.4320987654321,230.0,14.197530864197532,124.0,7.654320987654321,98.8,53.9,1.82,-1.2
73396,David Ospina,Napoli,30,Colombia,2019/2020,3500000,2800000,Goalkeeper,it Serie A,17,17,1469.0,16.3,17.0,1.04,53.0,3.2515337423312882,1.0,0.06,71.7,23.5,127.0,7.791411042944785,8.7,2.0,0.12269938650306748,0.0,9.0,0.55,194.0,11.901840490797545,193.0,11.840490797546012,159.0,9.754601226993865,100.0,6.134969325153374,99.5,62.9,1.76,0.46
73396,David Ospina,Napoli,31,Colombia,2020/2021,4000000,5000000,Goalkeeper,it Serie A,16,16,1440.0,16.0,12.0,0.75,39.0,2.4375,1.2,0.07,76.9,50.0,117.0,7.3125,9.4,3.0,0.1875,0.0,12.0,0.75,183.0,11.4375,179.0,11.1875,245.0,15.3125,154.0,9.625,97.8,62.9,2.06,0.22
226012,David Soria,Sevilla,24,Spain,2017/2018,1500000,4000000,Goalkeeper,es La Liga,15,15,1263.0,14.0,19.0,1.35,57.0,4.071428571428571,-0.5,-0.04,70.2,33.3,134.0,9.571428571428571,10.4,2.0,0.14285714285714285,0.0,6.0,0.43,90.0,6.428571428571429,85.0,6.071428571428571,157.0,11.214285714285714,77.0,5.5,94.4,49.0,1.67,0.49
226012,David Soria,Getafe,25,Spain,2018/2019,3000000,15000000,Goalkeeper,es La Liga,37,37,3330.0,37.0,34.0,0.92,127.0,3.4324324324324325,6.9,0.19,76.4,35.1,320.0,8.64864864864865,9.7,4.0,0.10810810810810811,33.3,25.0,0.68,62.0,1.6756756756756757,60.0,1.6216216216216217,1001.0,27.054054054054053,390.0,10.54054054054054,96.8,39.0,1.51,-0.68
226012,David Soria,Getafe,26,Spain,2019/2020,18000000,14500000,Goalkeeper,es La Liga,38,38,3420.0,38.0,37.0,0.97,102.0,2.6842105263157894,2.1,0.05,68.6,39.5,262.0,6.894736842105263,11.5,5.0,0.13157894736842105,16.7,49.0,1.29,86.0,2.263157894736842,82.0,2.1578947368421053,1038.0,27.31578947368421,415.0,10.921052631578947,95.3,40.0,1.42,
226012,David Soria,Getafe,27,Spain,2020/2021,15000000,9000000,Goalkeeper,es La Liga,28,28,2520.0,28.0,31.0,1.11,75.0,2.6785714285714284,1.5,0.06,66.7,35.7,208.0,7.428571428571429,9.6,6.0,0.21428571428571427,14.3,42.0,1.5,61.0,2.1785714285714284,61.0,2.1785714285714284,780.0,27.857142857142858,326.0,11.642857142857142,100.0,41.8,0.93,0.01
59377,David de Gea,Manchester Utd,26,Spain,2017/2018,40000000,70000000,Goalkeeper,eng Premier League,37,37,3330.0,37.0,28.0,0.76,139.0,3.7567567567567566,8.5,0.23,80.6,48.6,301.0,8.135135135135135,6.3,1.0,0.02702702702702703,0.0,13.0,0.35,284.0,7.675675675675675,281.0,7.594594594594595,737.0,19.91891891891892,329.0,8.891891891891891,98.9,44.6,2.11,0.05
59377,David de Gea,Manchester Utd,27,Spain,2018/2019,70000000,65000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,54.0,1.42,169.0,4.447368421052632,-1.4,-0.04,71.6,18.4,307.0,8.078947368421053,5.9,6.0,0.15789473684210525,0.0,13.0,0.34,249.0,6.552631578947368,248.0,6.526315789473684,789.0,20.763157894736842,408.0,10.736842105263158,99.6,51.7,1.74,
59377,David de Gea,Manchester Utd,28,Spain,2019/2020,60000000,40000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,36.0,0.95,125.0,3.289473684210526,2.1,0.05,73.6,34.2,285.0,7.5,5.3,3.0,0.07894736842105263,0.0,11.0,0.29,347.0,9.131578947368421,342.0,9.0,393.0,10.342105263157896,194.0,5.105263157894737,98.6,49.4,1.74,
59377,David de Gea,Manchester Utd,29,Spain,2020/2021,35000000,18000000,Goalkeeper,eng Premier League,26,26,2295.0,25.5,32.0,1.25,85.0,3.3333333333333335,-0.2,-0.01,67.1,34.6,195.0,7.647058823529412,4.6,4.0,0.1568627450980392,0.0,9.0,0.35,191.0,7.490196078431373,184.0,7.215686274509804,273.0,10.705882352941176,147.0,5.764705882352941,96.3,53.8,1.73,-0.65
238223,Ederson,Manchester City,23,Brazil,2017/2018,22000000,50000000,Goalkeeper,eng Premier League,36,36,3194.0,35.5,26.0,0.73,77.0,2.1690140845070425,-1.6,-0.05,66.2,44.4,161.0,4.535211267605634,11.2,0.0,0.0,100.0,48.0,1.35,517.0,14.56338028169014,512.0,14.422535211267606,417.0,11.746478873239436,283.0,7.971830985915493,99.0,67.9,2.62,-0.33
238223,Ederson,Manchester City,24,Brazil,2018/2019,60000000,70000000,Goalkeeper,eng Premier League,38,38,3420.0,38.0,23.0,0.61,76.0,2.0,4.5,0.12,75.0,52.6,182.0,4.7894736842105265,9.3,4.0,0.10526315789473684,0.0,27.0,0.71,514.0,13.526315789473685,511.0,13.447368421052632,410.0,10.789473684210526,258.0,6.7894736842105265,99.4,62.9,2.58,
238223,Ederson,Manchester City,25,Brazil,2019/2020,70000000,56000000,Goalkeeper,eng Premier League,35,35,3071.0,34.1,28.0,0.82,92.0,2.697947214076246,2.5,0.07,72.8,45.7,172.0,5.043988269794721,7.0,3.0,0.0879765395894428,0.0,38.0,1.11,506.0,14.838709677419354,502.0,14.72140762463343,371.0,10.879765395894427,240.0,7.038123167155425,99.2,64.7,2.14,1.96
238223,Ederson,Manchester City,26,Brazil,2020/2021,56000000,50000000,Goalkeeper,eng Premier League,36,36,3240.0,36.0,28.0,0.78,84.0,2.3333333333333335,2.2,0.06,75.0,52.8,179.0,4.972222222222222,7.8,7.0,0.19444444444444445,12.5,23.0,0.64,511.0,14.194444444444445,507.0,14.083333333333334,436.0,12.11111111111111,261.0,7.25,99.2,59.9,2.22,-0.17
172015,Fernando Pacheco,Alavés,25,Spain,2017/2018,5000000,9000000,Goalkeeper,es La Liga,38,37,3360.0,37.3,50.0,1.34,175.0,4.6916890080428955,5.4,0.15,75.4,32.4,413.0,11.072386058981234,5.1,7.0,0.18766756032171583,30.0,9.0,0.24,102.0,2.734584450402145,99.0,2.6541554959785523,615.0,16.487935656836463,273.0,7.319034852546918,97.1,44.4,1.24,-0.27
172015,Fernando Pacheco,Alavés,26,Spain,2018/2019,12000000,15000000,Goalkeeper,es La Liga,35,35,3150.0,35.0,46.0,1.31,145.0,4.142857142857143,0.1,0.0,72.4,22.9,354.0,10.114285714285714,8.2,6.0,0.17142857142857143,0.0,29.0,0.83,155.0,4.428571428571429,153.0,4.371428571428571,838.0,23.942857142857143,381.0,10.885714285714286,98.7,45.5,1.26,-0.68
172015,Fernando Pacheco,Alavés,27,Spain,2019/2020,18000000,14500000,Goalkeeper,es La Liga,27,27,2358.0,26.2,37.0,1.41,92.0,3.5114503816793894,-3.3,-0.13,68.5,22.2,254.0,9.694656488549619,6.7,8.0,0.3053435114503817,27.3,12.0,0.46,106.0,4.0458015267175576,97.0,3.702290076335878,666.0,25.419847328244277,335.0,12.786259541984734,91.5,50.3,1.04,0.77
172015,Fernando Pacheco,Alavés,28,Spain,2020/2021,14000000,8000000,Goalkeeper,es La Liga,38,37,3349.0,37.2,57.0,1.53,142.0,3.8172043010752685,-2.1,-0.06,62.0,24.3,330.0,8.870967741935484,9.4,3.0,0.08064516129032258,0.0,23.0,0.62,226.0,6.075268817204301,222.0,5.96774193548387,726.0,19.516129032258064,401.0,10.779569892473118,98.2,55.2,1.0,-0.56
