Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index,Team_Rating
Eden Hazard,Real Madrid,29,Belgium,2020/2021,60000000.0,40000000.0,Winger,es La Liga,14,7,532.0,5.9,0.4311713388735294,1.9486952109687088,-0.6508479557009765,1.280576022846677,0.7549651099844966,0.9749999999999982
Emil Forsberg,RB Leipzig,25,Sweden,2017/2018,22000000.0,25000000.0,Winger,de Bundesliga,21,15,1370.0,15.2,-0.2746767769408215,0.0569153782217328,-0.1556282037966302,-1.016532856511425,-0.2255750237202773,0.1111111111111021
Emil Forsberg,RB Leipzig,26,Sweden,2018/2019,25000000.0,25000000.0,Winger,de Bundesliga,20,14,1249.0,13.9,0.4939881982902176,0.6508776465235832,0.0022416817413286,0.02626295990617,0.3959332056120447,0.9444444444444368
Emil Forsberg,RB Leipzig,27,Sweden,2019/2020,28000000.0,22500000.0,Winger,de Bundesliga,22,14,1141.0,12.7,-0.4427346796519393,0.943848559576864,0.1070621976559517,-1.1596886024756552,0.0115042752959082,1.2222222222222108
Emil Forsberg,RB Leipzig,28,Sweden,2020/2021,18000000.0,20000000.0,Winger,de Bundesliga,29,20,1539.0,17.1,0.0940199052577086,0.2740717847262385,-0.2261360801051512,0.2541008500843171,0.1000123665083564,0.7777777777777718
Erik Thommy,Stuttgart,22,Germany,2017/2018,650000.0,5000000.0,Winger,de Bundesliga,14,14,980.0,10.9,0.4677480473993982,-0.8542348508927858,-0.6596641257895519,0.6893775083131258,-0.1321663106346742,-8.969309870353455e-15
Erik Thommy,Stuttgart,23,Germany,2018/2019,5000000.0,3000000.0,Winger,de Bundesliga,19,6,794.0,8.8,-0.5461819378436018,-0.5598138004607087,-0.2160220059075047,-1.1362119335958598,-0.5432425098167403,-1.0555555555555636
Erik Thommy,Fortuna Dusseldorf,24,Germany,2019/2020,3500000.0,4500000.0,Winger,de Bundesliga,34,25,2259.0,25.1,0.5325432171885005,-1.0320785576278808,0.2515630748830766,0.9978155822528704,0.0534878927889383,-0.8611111111111227
Erik Thommy,Stuttgart,25,Germany,2020/2021,6000000.0,2500000.0,Winger,de Bundesliga,8,3,313.0,3.5,-0.284939164927261,-0.0779990969883101,0.0226900871530978,-0.6067059215072065,-0.1935079697874985,0.0277777777777728
Fabián Orellana,Eibar,31,Chile,2017/2018,3000000.0,2000000.0,Winger,es La Liga,17,13,1178.0,13.1,0.0707666731848053,-0.6857420425655143,-0.2640705718595271,-0.0315441816618483,-0.2333844760338224,-0.1499999999999983
Fabián Orellana,Eibar,32,Chile,2018/2019,2500000.0,2500000.0,Winger,es La Liga,33,31,2733.0,30.4,0.0956157349084766,-0.4902869568930499,-0.1739883557654199,-1.1141899974126883,-0.2550564639988771,-0.099999999999998
Fabián Orellana,Eibar,33,Chile,2019/2020,2000000.0,1600000.0,Winger,es La Liga,29,28,2390.0,26.6,-0.1391738100374961,-0.4088498973984197,-0.4376395555335532,-0.6771079346288091,-0.3335631978041159,-0.4250000000000005
Fabián Orellana,Valladolid,34,Chile,2020/2021,1500000.0,1500000.0,Winger,es La Liga,30,27,2138.0,23.8,-0.3792118547761161,-0.655465515552664,-0.3123016906894871,-0.1103280464881197,-0.421817539362955,-0.5749999999999997
Federico Bernardeschi,Juventus,23,Italy,2017/2018,30000000.0,40000000.0,Winger,it Serie A,22,7,847.0,9.4,0.890584287692505,0.9936104989016044,0.1332701972560381,1.172758103640155,0.7982467145627065,1.5500000000000114
Federico Bernardeschi,Juventus,24,Italy,2018/2019,45000000.0,45000000.0,Winger,it Serie A,28,14,1473.0,16.4,0.0596887301857537,0.3699106735979073,-0.3318316408956056,-0.2558826571387178,0.0428941002606807,0.9999999999999998
Federico Bernardeschi,Juventus,25,Italy,2019/2020,40000000.0,28000000.0,Winger,it Serie A,29,19,1571.0,17.5,-0.9239987623206544,1.147094871161233,-0.3173010434357211,-1.3795851286586296,-0.2268897651328991,0.8250000000000025
Federico Bernardeschi,Juventus,26,Italy,2020/2021,25000000.0,15000000.0,Winger,it Serie A,27,8,972.0,10.8,-0.2225735340351468,1.2616784788070905,0.2934925144311239,-0.7691171462369597,0.2712609182905972,0.9750000000000068
Federico Chiesa,Fiorentina,19,Italy,2017/2018,10000000.0,45000000.0,Winger,it Serie A,36,35,3012.0,33.5,0.2364065643481112,-0.7783120937654145,-0.2133992323358643,-0.1588400232182662,-0.1974948511793793,0.2000000000000117
Federico Chiesa,Fiorentina,20,Italy,2018/2019,50000000.0,60000000.0,Winger,it Serie A,37,34,3034.0,33.7,-0.0261597302134705,-1.2529115986228443,-0.6064904364771188,-0.7601980723513448,-0.5836552662027998,0.0500000000000004
Federico Chiesa,Fiorentina,21,Italy,2019/2020,60000000.0,48000000.0,Winger,it Serie A,34,31,2637.0,29.3,0.4394496555510431,-1.035164117316113,-0.5228451497840884,0.4768197043092538,-0.1916564325003089,0.075000000000002
Federico Chiesa,Juventus,22,Italy,2020/2021,48000000.0,70000000.0,Winger,it Serie A,30,28,2210.0,24.6,-0.8664198536540206,-0.5100654771611861,0.2125738198359859,0.7518214056263065,-0.3818906800801362,0.9750000000000068
Felix Klaus,Hannover,24,Germany,2017/2018,2000000.0,4500000.0,Winger,de Bundesliga,28,25,1981.0,22.0,-0.1042898694276527,-0.817872321093474,0.4105421637809367,0.1486072617704447,-0.1901084851658714,-0.2777777777777864
Felix Klaus,Wolfsburg,25,Germany,2018/2019,4500000.0,3000000.0,Winger,de Bundesliga,15,5,443.0,4.9,-0.2461388249920797,-0.3099345530313275,-0.046347364772333,0.2537865001387487,-0.1753267188468218,0.3333333333333261
Felix Klaus,Wolfsburg,26,Germany,2019/2020,3000000.0,2400000.0,Winger,de Bundesliga,23,6,670.0,7.4,-0.624281560314379,-0.8895241123426156,0.5751682507923028,-0.6921762629952698,-0.4707538339696027,0.0555555555555442
Felix Klaus,Wolfsburg,27,Germany,2020/2021,2000000.0,1500000.0,Winger,de Bundesliga,6,1,137.0,1.5,-2.0162182894317517,1.460089564228343,1.6789736781467586,-1.8399237026094897,-0.216658081135795,0.6666666666666607
Ferrán Torres,Valencia,17,Spain,2017/2018,1000000.0,5000000.0,Winger,es La Liga,13,2,320.0,3.6,-0.1641469784473641,-0.7689124187637842,-0.1250143784551837,-0.7108500640379167,-0.3924203991029094,0.6750000000000014
Ferrán Torres,Valencia,18,Spain,2018/2019,5000000.0,20000000.0,Winger,es La Liga,24,8,850.0,9.4,-0.1055823375031074,-0.0833024730822714,0.7225252933190821,0.0164266603807053,0.0789240477759625,0.4000000000000022
Ferrán Torres,Valencia,19,Spain,2019/2020,40000000.0,45000000.0,Winger,es La Liga,34,26,2251.0,25.0,-0.277425337282871,-0.6234842601635787,-0.0822396081921728,-0.317912683786492,-0.3462546029793057,-0.1749999999999996
Ferrán Torres,Man City,20,Spain,2020/2021,45000000.0,50000000.0,Winger,eng Premier League,24,15,1306.0,14.5,-0.2207643323721244,0.9162551634985712,-0.1260658752189842,1.1286265634184287,0.2742202973987676,1.2749999999999977
Filip Kostić,Hamburg,24,Serbia,2017/2018,8000000.0,6000000.0,Winger,de Bundesliga,30,27,2438.0,27.1,0.0248254745409338,-2.02515658795541,0.4132559864242607,0.2915127512446425,-0.4858143141609331,-0.6666666666666755
Filip Kostić,Ein Frankfurt,25,Serbia,2018/2019,10000000.0,22000000.0,Winger,de Bundesliga,34,33,2956.0,32.8,0.2486760352540138,-0.5220846698858463,1.124618733541961,-0.249212524064132,0.1428475074378306,0.3333333333333266
Filip Kostić,Ein Frankfurt,26,Serbia,2019/2020,38000000.0,32000000.0,Winger,de Bundesliga,33,33,2958.0,32.9,0.9604357435573412,-1.5600850334844467,0.6100092759762062,0.1546279430150142,0.0536134368743452,-0.0277777777777885
Filip Kostić,Ein Frankfurt,27,Serbia,2020/2021,32000000.0,35000000.0,Winger,de Bundesliga,30,29,2534.0,28.2,0.7377285750525627,-0.1548677605985741,0.8221079935511605,0.4704262196215145,0.4600953225138364,0.4444444444444388
Florian Kainz,Werder Bremen,24,Austria,2017/2018,3000000.0,4000000.0,Winger,de Bundesliga,30,19,1712.0,19.0,-0.0066926886588231,-0.3361659041240811,0.1110983492499613,-0.6737066749488222,-0.1486778443456435,-0.083333333333342
Florian Kainz,Werder Bremen,25,Austria,2018/2019,4000000.0,3000000.0,Winger,de Bundesliga,8,5,373.0,4.1,0.0367556542666143,-0.014307579571281,0.1359060579625856,-0.7566992140570746,-0.0380787219779289,0.2499999999999924
Florian Kainz,FC Koln,26,Austria,2019/2020,3000000.0,2400000.0,Winger,de Bundesliga,28,16,1561.0,17.3,0.4833875978493725,-1.123914182893444,-0.312036116374443,0.4509841113959952,-0.1611280278635732,-0.5000000000000118
Florian Kainz,FC Koln,27,Austria,2020/2021,4000000.0,3500000.0,Winger,de Bundesliga,8,6,447.0,5.0,0.4295561684504644,-0.4455957877029508,0.1206432242728891,0.4715930625474105,0.1094316821786194,-0.7222222222222279
Florian Thauvin,Marseille,24,France,2017/2018,18000000.0,50000000.0,Winger,fr Ligue 1,35,35,2949.0,32.8,1.4212827525689424,0.5410980218299863,-0.5125926485294129,1.8159064720261449,0.8099146250733047,0.825000000000003
Florian Thauvin,Marseille,25,France,2018/2019,50000000.0,45000000.0,Winger,fr Ligue 1,33,30,2613.0,29.0,0.4896703292682361,-0.0404388023746432,-0.490738788422991,1.0473704007561708,0.1903257733859203,0.2000000000000005
Florian Thauvin,Marseille,26,France,2019/2020,40000000.0,32000000.0,Winger,fr Ligue 1,2,0,22.0,0.2,-2.2095941521163223,2.104098887361966,-1.171580486563054,-4.896130342731616,-0.9765371262237116,0.3414042051690664
Florian Thauvin,Marseille,27,France,2020/2021,32000000.0,17000000.0,Winger,fr Ligue 1,36,33,2732.0,30.4,0.0899232351270592,0.0094683885423209,-0.2909920192385835,-0.0726456006381945,-0.0266531532980162,0.1750000000000026
Francisco Portillo,Getafe,27,Spain,2017/2018,1500000.0,2000000.0,Winger,es La Liga,33,28,2449.0,27.2,-0.2753672747587601,-0.2099179090953242,0.0836322178374135,-0.4313301434704766,-0.1995288534116663,0.225000000000001
Francisco Portillo,Getafe,28,Spain,2018/2019,2000000.0,4000000.0,Winger,es La Liga,32,19,1994.0,22.2,-0.1045168094778261,-0.1605196466455836,-0.2599990219969699,-0.3091888889186986,-0.1728813110760693,0.3250000000000023
Francisco Portillo,Getafe,29,Spain,2019/2020,3500000.0,2800000.0,Winger,es La Liga,16,3,376.0,4.2,0.0701555809388703,-0.1613607545478367,0.5702723397759739,-0.6018016166089578,0.0335283123054961,0.1500000000000001
Francisco Portillo,Getafe,30,Spain,2020/2021,2000000.0,1200000.0,Winger,es La Liga,16,3,418.0,4.6,-0.8781311717076603,0.7288987748919054,-0.2697583177521456,-1.8621766665954609,-0.3727521664254677,-0.3750000000000001
Franck Ribéry,Bayern Munich,34,France,2017/2018,7000000.0,4000000.0,Winger,de Bundesliga,20,15,1203.0,13.4,0.3262171283625628,2.334746486309009,-0.0856797288159611,0.2591189923309879,0.8396867507076344,1.77777777777777
Franck Ribéry,Bayern Munich,35,France,2018/2019,4000000.0,4000000.0,Winger,de Bundesliga,25,10,1174.0,13.0,0.6460259019712841,1.5651909781469706,-0.3299278969020914,0.9120960591941664,0.7531916807716031,1.5555555555555487
Franck Ribéry,Fiorentina,36,France,2019/2020,4000000.0,3200000.0,Winger,it Serie A,21,19,1409.0,15.7,0.4350655077411046,0.6203352973057613,-0.4254792012490456,-0.3944596786078624,0.2355849841775749,0.075000000000002
Franck Ribéry,Fiorentina,37,France,2020/2021,3000000.0,3000000.0,Winger,it Serie A,29,28,2149.0,23.9,-0.0986017828621355,0.3731907988964515,-0.467814051900705,-0.2875620994156351,-0.0498024937976232,-0.2999999999999929
Gareth Bale,Real Madrid,28,Wales,2017/2018,80000000.0,90000000.0,Winger,es La Liga,26,20,1794.0,19.9,0.5517552861749682,0.7823928387060717,-0.292311794922839,1.8163792625560709,0.5785955333528481,1.2500000000000029
Gareth Bale,Real Madrid,29,Wales,2018/2019,80000000.0,60000000.0,Winger,es La Liga,29,21,1786.0,19.8,-0.0783003453757858,-0.1366611937008336,-0.3379853932459215,0.2649749512296189,-0.1134180797867868,0.4250000000000024
Gareth Bale,Real Madrid,30,Wales,2019/2020,40000000.0,32000000.0,Winger,es La Liga,16,12,1089.0,12.1,-0.3375450095565433,0.6077078562647978,0.0396733998904998,-0.2335176633557983,0.0318772666993421,1.124999999999999
Gareth Bale,Tottenham,31,Wales,2020/2021,28000000.0,18000000.0,Winger,eng Premier League,20,10,920.0,10.2,1.9265897735844808,-0.0027431349896901,0.8215887098838507,4.449893230314264,1.3791200339450822,0.5749999999999975
Gerard Deulofeu,Barcelona,23,Spain,2017/2018,12000000.0,14000000.0,Winger,es La Liga,10,5,502.0,5.6,0.0406537987818859,0.6405016547218518,-0.5499288599305876,0.5790023675825879,0.1563264807014511,1.7500000000000022
Gerard Deulofeu,Watford,24,Spain,2018/2019,14000000.0,25000000.0,Winger,eng Premier League,30,26,2066.0,23.0,0.7847493401510603,-0.7290032243363194,-0.4572502464913195,1.2338422454206217,0.1271329440033266,-0.1749999999999995
Gerard Deulofeu,Watford,25,Spain,2019/2020,25000000.0,20000000.0,Winger,eng Premier League,28,25,2098.0,23.3,0.3845111654078156,-1.0834317315391313,-0.1358692477790605,-0.0114233956362011,-0.1995412424180453,-0.6999999999999945
Gerard Deulofeu,Udinese,26,Spain,2020/2021,15000000.0,10000000.0,Winger,it Serie A,13,7,598.0,6.6,0.2406810963769223,-1.023180294998246,-0.9320187333099826,0.6722210885733773,-0.3298632877533637,-0.3999999999999931
Gianluca Caprari,Sampdoria,24,Italy,2017/2018,6000000.0,7500000.0,Winger,it Serie A,34,19,1809.0,20.1,-0.0129315767609749,-0.5682605973050927,-0.6732123649618617,-0.4885873874911198,-0.3591520216374021,-0.0999999999999884
Gianluca Caprari,Sampdoria,25,Italy,2018/2019,10000000.0,10000000.0,Winger,it Serie A,21,12,1031.0,11.5,0.6845066746571485,0.0362888235293441,-0.6459936241809596,1.895007128104451,0.3449913048959159,0.2249999999999998
Gianluca Caprari,Sampdoria,26,Italy,2019/2020,8000000.0,6500000.0,Winger,it Serie A,18,5,667.0,7.4,0.0716020527175563,-0.4773017289081484,-0.3991854189256962,0.3851548421015083,-0.1558712971604104,-0.4249999999999964
Gianluca Caprari,Benevento,27,Italy,2020/2021,6500000.0,6000000.0,Winger,it Serie A,30,23,1865.0,20.7,0.4080931873559406,-0.8257335485308185,-0.3242483692098402,0.8334724254625536,-0.0659852209125819,-0.8749999999999933
Gonçalo Guedes,Valencia,20,Portugal,2017/2018,17000000.0,40000000.0,Winger,es La Liga,33,27,2435.0,27.1,0.6707989821928688,-0.6111481853502305,-1.9160342495315723,-0.3415775361625034,-0.3323894662504864,0.6750000000000014
Gonçalo Guedes,Valencia,21,Portugal,2018/2019,30000000.0,40000000.0,Winger,es La Liga,25,18,1465.0,16.3,0.9872921427078208,-0.2730355240195753,-0.1560768839814348,1.188306412735995,0.4006214643545683,0.4000000000000022
Gonçalo Guedes,Valencia,22,Portugal,2019/2020,28000000.0,22500000.0,Winger,es La Liga,21,14,1266.0,14.1,0.0827478039911817,-0.5041212338780157,-0.2366623027279067,-0.4645718769987446,-0.2119268968123878,-0.1749999999999996
Gonçalo Guedes,Valencia,23,Portugal,2020/2021,17500000.0,25000000.0,Winger,es La Liga,31,27,2287.0,25.4,0.2324658733819743,-0.5775344579815405,-0.2775003796152228,0.1061856694796629,-0.1251554970167507,-0.0749999999999998
Harvey Barnes,Leicester,19,England,2017/2018,250000.0,250000.0,Winger,eng Premier League,3,0,10.0,0.1,-0.6761150937058735,-0.8448047003151418,-0.7126559769124108,1.822391495200852,-0.4841794934392889,-0.0999999999999957
Harvey Barnes,Leicester,20,England,2018/2019,1500000.0,12000000.0,Winger,eng Premier League,16,11,1004.0,11.2,-0.1742055859318206,-0.5043836682758618,-0.5691881030901285,-0.5869021103195932,-0.3935251665054718,0.0750000000000008
Harvey Barnes,Leicester,21,England,2019/2020,22000000.0,17500000.0,Winger,eng Premier League,36,24,2083.0,23.1,-0.1114039259868898,0.1469078688173889,-0.3644197921596758,-0.0818348733942749,-0.0815566555209019,0.6500000000000052
Harvey Barnes,Leicester,22,England,2020/2021,22000000.0,35000000.0,Winger,eng Premier League,25,22,1945.0,21.6,0.1708769975044984,0.2236059560413094,0.0349760964430688,1.4241145028849904,0.284839255391305,0.4499999999999977
Iago Falque,Torino,27,Spain,2017/2018,10000000.0,13000000.0,Winger,it Serie A,37,34,2821.0,31.3,0.3923921997487555,0.0842798905609873,-0.1492194209501751,0.9192829523759156,0.2443252581153549,0.2000000000000118
Iago Falque,Torino,28,Spain,2018/2019,17500000.0,17500000.0,Winger,it Serie A,26,19,1612.0,17.9,0.0970195318246692,0.7355161669021556,-0.607695172102538,-0.1504406649884108,0.1228795618811657,0.3750000000000001
Iago Falque,Genoa,29,Spain,2019/2020,13000000.0,6500000.0,Winger,it Serie A,10,6,519.0,5.8,-0.3274146865136736,0.5317381649743228,-0.1953903259966463,-1.2427338190201185,-0.1347958722145137,-0.6499999999999967
Iago Falque,Benevento,30,Spain,2020/2021,6000000.0,1500000.0,Winger,it Serie A,11,4,358.0,4.0,0.642737186462947,0.1107372667481313,-0.1872798811060485,0.4043778086937145,0.2932978592577799,-0.8749999999999933
Ibai Gómez,Alaves,27,Spain,2017/2018,2000000.0,3500000.0,Winger,es La Liga,34,26,2315.0,25.7,0.4215873501455162,-1.279185808009483,-0.6134905997596719,0.7435824336621023,-0.2634606789303624,-0.2499999999999984
Ibai Gómez,Alaves,28,Spain,2018/2019,5000000.0,4000000.0,Winger,es La Liga,18,17,1449.0,16.1,0.0245384892103635,-0.5970678657468872,-0.2514072182213655,0.2195511268952614,-0.1976312949946677,-0.2749999999999981
Ibai Gómez,Ath Bilbao,29,Spain,2019/2020,4000000.0,3200000.0,Winger,es La Liga,17,6,695.0,7.7,-0.2638635629383861,-0.9705881999315245,-0.3317370084331008,-0.551776676727934,-0.5182469545142254,0.0749999999999999
Ibai Gómez,Ath Bilbao,30,Spain,2020/2021,2500000.0,1200000.0,Winger,es La Liga,13,4,424.0,4.7,-0.9727249141926422,-0.1453762683184331,-0.1996667289383618,-1.5480704483859422,-0.6274432367988534,0.1000000000000002
Ibrahima Traoré,M'gladbach,29,Guinea,2017/2018,5000000.0,3500000.0,Winger,de Bundesliga,7,1,201.0,2.2,0.1119016652489064,0.4718503809396866,-0.4110824497596015,-1.055087604734751,-0.0014094700439268,-0.1388888888888974
Ibrahima Traoré,M'gladbach,30,Guinea,2018/2019,3000000.0,2000000.0,Winger,de Bundesliga,16,5,552.0,6.1,0.2965848263680524,-0.4246246745513247,-0.5798084426927754,-0.4408926666504247,-0.168804427021774,0.3611111111111041
Ibrahima Traoré,M'gladbach,31,Guinea,2019/2020,1000000.0,800000.0,Winger,de Bundesliga,7,1,152.0,1.7,-0.2803197299929815,0.1959637727511557,-0.7515638112382933,-1.099216421846681,-0.3135731646041726,0.7222222222222102
Ibrahima Traoré,M'gladbach,32,Guinea,2020/2021,800000.0,600000.0,Winger,de Bundesliga,7,1,98.0,1.1,-1.3466277477345523,-0.6147302783763234,-0.7404990058275489,-1.6616843710907034,-1.037338420881298,0.2222222222222162
Ihlas Bebou,Hannover,23,Togo,2017/2018,1500000.0,8500000.0,Winger,de Bundesliga,30,20,2140.0,23.8,0.3423977415075898,-1.3226979089844613,0.6246444671974726,-0.1140701202675659,-0.1463283946795645,-0.2777777777777864
Ihlas Bebou,Hannover,24,Togo,2018/2019,12000000.0,12000000.0,Winger,de Bundesliga,12,12,1066.0,11.8,0.7399209209638602,-1.610006079373288,0.2076239994623882,-0.2253681205926815,-0.1680454675932328,-1.111111111111118
Ihlas Bebou,Hoffenheim,25,Togo,2019/2020,12000000.0,8000000.0,Winger,de Bundesliga,32,20,2102.0,23.4,-0.1335773855263534,-0.6725184153873899,0.4226103853048047,0.2681750786199094,-0.1438468939038064,-1.1790951498654148e-14
Ihlas Bebou,Hoffenheim,26,Togo,2020/2021,9000000.0,16000000.0,Winger,de Bundesliga,32,23,2200.0,24.4,0.1089282026124034,-0.5918605612585243,0.4943656974382606,0.458256866447478,0.010711938799804,-0.055555555555561
Ivan Perišić,Inter,28,Croatia,2017/2018,30000000.0,40000000.0,Winger,it Serie A,37,37,3313.0,36.8,0.6650686872461906,-0.7291242539995415,0.5198123725954936,1.5966520981694805,0.3109178830346606,0.9000000000000113
Ivan Perišić,Inter,29,Croatia,2018/2019,45000000.0,30000000.0,Winger,it Serie A,34,30,2701.0,30.0,-0.3611510721331433,0.0253815673023099,0.3808967872200847,-0.8540852311607168,-0.146075124334619,0.6000000000000001
Ivan Perišić,Bayern Munich,30,Croatia,2019/2020,24000000.0,17500000.0,Winger,de Bundesliga,22,11,1206.0,13.4,0.0893712359830812,0.5623879570322171,0.8014369390309408,0.3831300936403456,0.4030652786731203,1.8888888888888784
Ivan Perišić,Inter,31,Croatia,2020/2021,15000000.0,10000000.0,Winger,it Serie A,32,20,1795.0,19.9,-0.4245906338018838,0.9204584966707846,0.9579974071163808,0.1873279031904635,0.3166335672228044,1.350000000000007
Iñigo Córdoba,Ath Bilbao,20,Spain,2017/2018,300000.0,5000000.0,Winger,es La Liga,30,18,1454.0,16.2,-0.1205757946236934,-1.4133773035736756,0.3811256593965984,-0.5159784353921496,-0.4476162205814754,-0.1999999999999979
Iñigo Córdoba,Ath Bilbao,21,Spain,2018/2019,4000000.0,4000000.0,Winger,es La Liga,23,15,1321.0,14.7,-0.1384681918036896,-1.023399722709406,0.5104302816247536,-0.1516837140688155,-0.2754895086162285,-0.0999999999999977
Iñigo Córdoba,Ath Bilbao,22,Spain,2019/2020,4000000.0,3200000.0,Winger,es La Liga,24,21,1442.0,16.0,-0.2648188721759537,-0.838539683161749,0.3971930688164736,0.248233376050619,-0.2532275024505495,0.0749999999999999
Iñigo Córdoba,Alaves,23,Spain,2020/2021,3000000.0,2000000.0,Winger,es La Liga,7,3,216.0,2.4,-1.1954945495765952,-1.1059134606124807,0.6369913459623368,-2.11206217951612,-0.893779806773527,-0.5250000000000005
Jacob Bruun Larsen,Stuttgart,18,Denmark,2017/2018,250000.0,500000.0,Winger,de Bundesliga,4,1,107.0,1.2,-1.7808741970199375,-0.2206398972493189,-0.6338543204280912,-2.560048643176198,-1.1613173763860087,-8.969309870353455e-15
Jacob Bruun Larsen,Dortmund,19,Denmark,2018/2019,1500000.0,15000000.0,Winger,de Bundesliga,24,16,1265.0,14.1,-0.518371468284762,0.6343619983530143,-0.138707070693988,-0.3948427616128666,-0.0842656781080848,1.0277777777777697
Jacob Bruun Larsen,Hoffenheim,20,Denmark,2019/2020,12000000.0,11000000.0,Winger,de Bundesliga,11,5,391.0,4.3,-0.4891768280556155,-0.1566756755593893,-0.1719285876335959,-1.4081718468861968,-0.4178763361054018,-1.1790951498654148e-14
Jacob Bruun Larsen,Hoffenheim,21,Denmark,2020/2021,8000000.0,5500000.0,Winger,de Bundesliga,2,1,89.0,1.0,-1.924868325932653,-0.7018201422986419,-0.900073475989597,-2.464946377880183,-1.4070027060485917,-0.055555555555561
Jadon Sancho,Dortmund,17,England,2017/2018,5000000.0,15000000.0,Winger,de Bundesliga,12,7,690.0,7.7,0.2194776711460986,0.458969322548334,-0.3682083970033571,-0.725738602987259,0.0792663255235423,0.4722222222222135
Jadon Sancho,Dortmund,18,England,2018/2019,20000000.0,100000000.0,Winger,de Bundesliga,34,26,2461.0,27.3,1.3201927406872611,0.8691132440706683,-0.5766451847436852,1.5177178150564468,0.8252538140530126,1.0277777777777697
Jadon Sancho,Dortmund,19,England,2019/2020,120000000.0,117000000.0,Winger,de Bundesliga,32,25,2287.0,25.4,1.7154741400670768,1.7631971189124145,-0.3527224208609134,2.9576624110152285,1.4403705486298952,1.1944444444444329
Jadon Sancho,Dortmund,20,England,2020/2021,100000000.0,100000000.0,Winger,de Bundesliga,26,24,2062.0,22.9,0.5770423367562397,1.5854206408194782,-0.2242566794740665,-0.5368841010187033,0.6079033809516557,0.8055555555555495
Jakub Jankto,Udinese,21,Czech Republic,2017/2018,8000000.0,15000000.0,Winger,it Serie A,36,28,2654.0,29.5,-0.1056248351050377,-0.4537217562643847,-0.0376307963281446,-0.2606159143295175,-0.2119542116199112,-0.3749999999999889
Jakub Jankto,Sampdoria,22,Czech Republic,2018/2019,15000000.0,12000000.0,Winger,it Serie A,25,7,963.0,10.7,-1.0005295903141789,1.154772692087593,0.3077915220332181,-1.352477572271093,-0.1274694813198593,0.2249999999999998
Jakub Jankto,Sampdoria,23,Czech Republic,2019/2020,12000000.0,9500000.0,Winger,it Serie A,30,25,2095.0,23.3,-0.3694518865979097,-0.6454696895236661,-0.1567853279254834,-0.1242186629490973,-0.3852005933762701,-0.4249999999999964
Jakub Jankto,Sampdoria,24,Czech Republic,2020/2021,9500000.0,11000000.0,Winger,it Serie A,35,29,2409.0,26.8,-0.4738172348259939,-0.4178152277617239,-0.2880240302229085,0.3018382670866658,-0.3422924415948298,-0.0499999999999922
Jason,Levante,23,Spain,2017/2018,1000000.0,1200000.0,Winger,es La Liga,27,22,1784.0,19.8,-0.3024404513278761,-1.3090264293818956,0.0708111471875527,-0.2921161926191064,-0.5287334991701192,-0.3499999999999984
Jason,Levante,24,Spain,2018/2019,2000000.0,5000000.0,Winger,es La Liga,30,26,2330.0,25.9,-0.2391248671439655,-0.6720231282702339,0.548666933954871,0.0150509069023999,-0.1860184078574421,-0.1749999999999975
Jason,Getafe,25,Spain,2019/2020,6000000.0,4800000.0,Winger,es La Liga,20,14,1175.0,13.1,0.0767219486566812,-1.561504045678917,0.6338290834897005,-0.0875498967675331,-0.3197516072198158,0.1500000000000001
Jason,Valencia,26,Spain,2020/2021,3000000.0,2500000.0,Winger,es La Liga,17,4,441.0,4.9,-0.789598839564815,-0.9750095194089804,0.2892496642445922,-1.1739303429622023,-0.6678854930959219,-0.0749999999999998
Jeffrey Schlupp,Crystal Palace,24,Ghana,2017/2018,8000000.0,9000000.0,Winger,eng Premier League,24,21,1745.0,19.4,-0.702274746427703,0.7442257949725655,2.001009318376749,-0.265032704367626,0.3160564331592757,-0.2499999999999953
Jeffrey Schlupp,Crystal Palace,25,Ghana,2018/2019,9000000.0,10000000.0,Winger,eng Premier League,30,18,1670.0,18.6,-0.3722922473919777,-0.072637277715765,1.0909308277166538,0.0043358965189165,0.0479116729237018,-0.0499999999999985
Jeffrey Schlupp,Crystal Palace,26,Ghana,2019/2020,12000000.0,9500000.0,Winger,eng Premier League,17,11,1036.0,11.5,-0.1853187817007134,-0.1219775689153792,0.3996308891755655,0.8159077848329138,0.0507961729635053,-0.4749999999999953
Jeffrey Schlupp,Crystal Palace,27,Ghana,2020/2021,10000000.0,9000000.0,Winger,eng Premier League,27,15,1428.0,15.9,0.168784576818335,-0.949674486912598,0.811284770137788,0.5179158648482338,-0.0033399748340644,-0.6250000000000012
Jeremie Boga,Chelsea,20,Côte d'Ivoire,2017/2018,2500000.0,2500000.0,Winger,eng Premier League,1,1,17.0,0.2,-3.4823714108646504,0.4230822957206065,-2.032743401382679,-1.5227043566175722,-1.824842991567972,0.6000000000000035
Jeremie Boga,Sassuolo,21,Côte d'Ivoire,2018/2019,3500000.0,6000000.0,Winger,it Serie A,25,14,1443.0,16.0,-0.1637809043046661,-0.1962878275774152,-0.3597181020015335,-0.511901657362312,-0.2475324961316289,-0.1749999999999993
