Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee
Luka Jović,Ein Frankfurt,22,Serbia,2020/2021,25.0,20.0,Centre-Forward,de Bundesliga,18,8,894.0,9.9,0.3508767381533026,0.4444444444444388,54.0
Lys Mousset,Bournemouth,21,France,2017/2018,4.0,4.0,Centre-Forward,eng Premier League,23,4,596.0,6.6,-0.229611803737294,-0.3999999999999967,5.85
Lys Mousset,Bournemouth,22,France,2018/2019,3.5,3.5,Centre-Forward,eng Premier League,24,1,368.0,4.1,-0.3589984295242802,-0.3499999999999992,5.85
Lys Mousset,Sheffield United,23,France,2019/2020,6.0,9.5,Centre-Forward,eng Premier League,30,11,1240.0,13.8,-0.3559324086648508,5.350901951708426e-15,9.99
Lys Mousset,Sheffield United,24,France,2020/2021,14.0,9.0,Centre-Forward,eng Premier League,11,2,296.0,3.3,-1.3602429212932328,-1.0750000000000015,9.99
M'Baye Niang,Torino,22,Senegal,2017/2018,15.0,10.0,Centre-Forward,it Serie A,26,18,1532.0,17.0,-0.1685594931746699,0.2000000000000118,2.97
M'Baye Niang,Rennes,23,Senegal,2018/2019,8.0,12.0,Centre-Forward,fr Ligue 1,29,19,1793.0,19.9,0.1840385855962697,0.075000000000001,10.8
M'Baye Niang,Rennes,24,Senegal,2019/2020,15.0,12.0,Centre-Forward,fr Ligue 1,26,24,2126.0,23.6,0.2403150622221428,0.4466611102264222,13.5
M'Baye Niang,Rennes,25,Senegal,2020/2021,15.0,4.5,Centre-Forward,fr Ligue 1,9,4,422.0,4.7,-0.355868138584523,0.3000000000000021,13.5
Manolo Gabbiadini,Southampton,25,Italy,2017/2018,15.0,12.0,Centre-Forward,eng Premier League,28,11,1081.0,12.0,-0.0967303196546908,-0.4749999999999965,15.3
Manolo Gabbiadini,Sampdoria,26,Italy,2018/2019,10.0,12.0,Centre-Forward,it Serie A,18,8,812.0,9.0,0.5143389590110009,0.2249999999999998,10.71
Manolo Gabbiadini,Sampdoria,27,Italy,2019/2020,12.0,9.5,Centre-Forward,it Serie A,33,24,2035.0,22.6,0.1313285166325074,-0.4249999999999964,10.71
Manolo Gabbiadini,Sampdoria,28,Italy,2020/2021,10.0,5.0,Centre-Forward,it Serie A,16,10,870.0,9.7,0.0148422338899149,-0.0499999999999922,10.71
Mariano,Lyon,23,Dominican Republic,2017/2018,5.0,22.0,Centre-Forward,fr Ligue 1,34,30,2508.0,27.9,0.4270512394247688,1.100000000000003,4.05
Mariano,Real Madrid,24,Dominican Republic,2018/2019,20.0,20.0,Centre-Forward,es La Liga,13,3,447.0,5.0,-0.0975556523836853,0.4250000000000024,4.05
Mariano,Real Madrid,25,Dominican Republic,2019/2020,16.0,13.0,Centre-Forward,es La Liga,5,0,45.0,0.5,1.72878847019211,1.124999999999999,4.05
Mariano,Real Madrid,26,Dominican Republic,2020/2021,12.0,10.0,Centre-Forward,es La Liga,16,5,513.0,5.7,-0.3168584930181334,0.9749999999999982,4.05
Martin Braithwaite,Bordeaux,26,Denmark,2017/2018,7.5,8.0,Centre-Forward,fr Ligue 1,14,11,916.0,10.2,0.0403670681375833,0.1250000000000027,10.17
Martin Braithwaite,Leganes,27,Denmark,2018/2019,8.0,8.0,Centre-Forward,es La Liga,19,16,1402.0,15.6,-0.4978644299940979,-0.1499999999999982,10.17
Martin Braithwaite,Leganes,28,Denmark,2019/2020,10.0,9.5,Centre-Forward,es La Liga,24,21,1934.0,21.5,-0.6773209816687389,-0.5249999999999998,16.2
Martin Braithwaite,Barcelona,29,Denmark,2020/2021,7.5,9.0,Centre-Forward,es La Liga,29,11,1175.0,13.1,-0.0379097225613413,1.175,16.2
Mattia Destro,Bologna,26,Italy,2017/2018,8.0,6.0,Centre-Forward,it Serie A,26,19,1617.0,18.0,-0.3569197048186181,-0.2999999999999884,7.65
Mattia Destro,Bologna,27,Italy,2018/2019,4.0,3.5,Centre-Forward,it Serie A,17,5,493.0,5.5,0.3240185444858136,-0.1999999999999998,7.65
Mattia Destro,Bologna,28,Italy,2019/2020,3.0,2.4,Centre-Forward,it Serie A,5,2,185.0,2.1,-0.8007743858859794,-0.3249999999999976,7.65
Mattia Destro,Genoa,29,Italy,2020/2021,1.8,2.5,Centre-Forward,it Serie A,29,22,1606.0,17.8,0.128633948182021,-0.2749999999999934,0.0
Mauro Icardi,Inter,24,Argentina,2017/2018,50.0,95.0,Centre-Forward,it Serie A,34,34,2958.0,32.9,0.4613689105381016,0.9000000000000113,11.7
Mauro Icardi,Inter,25,Argentina,2018/2019,100.0,80.0,Centre-Forward,it Serie A,29,24,2267.0,25.2,-0.1688075322617419,0.6000000000000001,11.7
Mauro Icardi,Paris SG,26,Argentina,2019/2020,75.0,60.0,Centre-Forward,fr Ligue 1,20,14,1267.0,14.1,0.8860812867533924,1.826928539061115,11.7
Mauro Icardi,Paris SG,27,Argentina,2020/2021,55.0,40.0,Centre-Forward,fr Ligue 1,20,11,1079.0,12.0,0.2326384788676292,1.4500000000000024,45.0
Maxi Gómez,Celta,20,Uruguay,2017/2018,4.0,25.0,Centre-Forward,es La Liga,36,35,3056.0,34.0,0.0885888372278261,-0.0249999999999984,3.6
Maxi Gómez,Celta,21,Uruguay,2018/2019,30.0,40.0,Centre-Forward,es La Liga,35,33,2960.0,32.9,-0.0121277497798768,-0.2249999999999982,3.6
Maxi Gómez,Valencia,22,Uruguay,2019/2020,40.0,32.0,Centre-Forward,es La Liga,33,25,2143.0,23.8,0.0044424056377723,-0.1749999999999996,13.05
Maxi Gómez,Valencia,23,Uruguay,2020/2021,35.0,25.0,Centre-Forward,es La Liga,31,31,2689.0,29.9,-0.2373060151418859,-0.0749999999999998,13.05
Memphis Depay,Lyon,23,Netherlands,2017/2018,19.0,45.0,Centre-Forward,fr Ligue 1,36,28,2555.0,28.4,1.1054888871127777,1.100000000000003,14.4
Memphis Depay,Lyon,24,Netherlands,2018/2019,50.0,45.0,Centre-Forward,fr Ligue 1,36,29,2737.0,30.4,0.4510947410794433,0.5750000000000007,14.4
Memphis Depay,Lyon,25,Netherlands,2019/2020,55.0,44.0,Centre-Forward,fr Ligue 1,13,12,1018.0,11.3,1.0710706748590957,0.5085615447161532,14.4
Memphis Depay,Lyon,26,Netherlands,2020/2021,45.0,45.0,Centre-Forward,fr Ligue 1,37,33,2923.0,32.5,0.2496126028484567,0.950000000000002,14.4
Michail Antonio,West Ham,27,England,2017/2018,18.0,15.0,Centre-Forward,eng Premier League,21,16,1354.0,15.0,-0.0784718892766362,-0.4999999999999964,8.55
Michail Antonio,West Ham,28,England,2018/2019,12.0,15.0,Centre-Forward,eng Premier League,33,22,2103.0,23.4,0.0469323062140045,-0.0749999999999992,8.55
Michail Antonio,West Ham,29,England,2019/2020,12.0,9.5,Centre-Forward,eng Premier League,24,19,1768.0,19.6,-0.3611804306801033,-0.3249999999999945,8.55
Michail Antonio,West Ham,30,England,2020/2021,12.0,12.0,Centre-Forward,eng Premier League,26,24,1974.0,21.9,-0.1392853102236321,0.374999999999997,8.55
Michy Batshuayi,Dortmund,23,Belgium,2017/2018,25.0,40.0,Centre-Forward,de Bundesliga,10,9,839.0,9.3,0.3354436365660921,0.4722222222222135,35.1
Michy Batshuayi,Crystal Palace,24,Belgium,2018/2019,30.0,30.0,Centre-Forward,eng Premier League,11,9,750.0,8.3,0.2398556095271197,-0.0499999999999985,35.1
Michy Batshuayi,Chelsea,25,Belgium,2019/2020,25.0,17.5,Centre-Forward,eng Premier League,16,1,239.0,2.7,-0.0677352679134351,0.3750000000000054,35.1
Michy Batshuayi,Crystal Palace,26,Belgium,2020/2021,14.0,10.0,Centre-Forward,eng Premier League,18,7,728.0,8.1,-0.4037248419982866,-0.6250000000000012,35.1
Moise Kean,Verona,17,Italy,2017/2018,1.5,12.0,Centre-Forward,it Serie A,19,12,1131.0,12.6,-0.7607655912925277,-1.1999999999999889,0.0
Moise Kean,Juventus,18,Italy,2018/2019,15.0,40.0,Centre-Forward,it Serie A,13,5,541.0,6.0,1.1652956779370025,0.9999999999999998,0.0
Moise Kean,Everton,19,Italy,2019/2020,32.0,25.0,Centre-Forward,eng Premier League,29,6,852.0,9.5,-0.6503542943117452,-0.2999999999999947,24.75
Moise Kean,Paris SG,20,Italy,2020/2021,25.0,35.0,Centre-Forward,fr Ligue 1,26,22,1698.0,18.9,0.434750492122343,1.4500000000000024,24.75
Moussa Konaté,Amiens,24,Senegal,2017/2018,4.0,6.0,Centre-Forward,fr Ligue 1,33,28,2472.0,27.5,-0.3209621112471936,-0.1249999999999974,3.15
Moussa Konaté,Amiens,25,Senegal,2018/2019,9.0,7.0,Centre-Forward,fr Ligue 1,27,21,1876.0,20.8,-0.6192972622088072,-0.5249999999999991,3.15
Moussa Konaté,Amiens,26,Senegal,2019/2020,5.0,4.0,Centre-Forward,fr Ligue 1,12,6,614.0,6.8,-0.4550233735960508,-0.6208454999587495,3.15
Moussa Konaté,Dijon,27,Senegal,2020/2021,3.0,2.5,Centre-Forward,fr Ligue 1,27,13,1196.0,13.3,-0.461325077411583,-1.199999999999997,2.16
Munir El Haddadi,Alaves,21,Morocco,2017/2018,9.0,12.0,Centre-Forward,es La Liga,33,28,2436.0,27.1,-0.297182230486041,-0.2499999999999984,0.0
Munir El Haddadi,Sevilla,22,Morocco,2018/2019,12.0,10.0,Centre-Forward,es La Liga,16,12,1042.0,11.6,0.1457050218632644,0.3750000000000016,0.945
Munir El Haddadi,Sevilla,23,Morocco,2019/2020,11.0,9.0,Centre-Forward,es La Liga,21,14,1250.0,13.9,0.6162635841354995,0.5000000000000001,0.945
Munir El Haddadi,Sevilla,24,Morocco,2020/2021,10.0,10.0,Centre-Forward,es La Liga,24,9,845.0,9.4,0.6033108359805042,0.5,0.945
Musa Barrow,Atalanta,18,Gambia,2017/2018,0.125,6.0,Centre-Forward,it Serie A,12,5,443.0,4.9,-0.0321808746707519,0.4500000000000114,0.0
Musa Barrow,Atalanta,19,Gambia,2018/2019,6.0,5.0,Centre-Forward,it Serie A,22,6,601.0,6.7,-0.0447836159369441,0.775000000000001,0.0
Musa Barrow,Bologna,20,Gambia,2019/2020,5.0,11.0,Centre-Forward,it Serie A,18,14,1354.0,15.0,0.7255579464547509,-0.3249999999999976,0.0
Musa Barrow,Bologna,21,Gambia,2020/2021,18.0,20.0,Centre-Forward,it Serie A,38,34,2921.0,32.5,-0.0944209169306561,-0.3499999999999922,0.0
Myziane Maolida,Lyon,18,France,2017/2018,0.3,4.5,Centre-Forward,fr Ligue 1,13,2,333.0,3.7,0.2105647704770123,1.100000000000003,0.0
Myziane Maolida,Nice,19,France,2018/2019,9.0,8.0,Centre-Forward,fr Ligue 1,14,10,952.0,10.6,-0.3587766456557183,-0.1249999999999983,9.0
Myziane Maolida,Nice,20,France,2019/2020,8.0,7.2,Centre-Forward,fr Ligue 1,18,7,675.0,7.5,0.2397827652188814,0.0780880361364353,9.0
Myziane Maolida,Nice,21,France,2020/2021,7.5,7.0,Centre-Forward,fr Ligue 1,19,11,1077.0,12.0,-0.2706616311284624,-0.0749999999999975,9.0
Niclas Füllkrug,Hannover,24,Germany,2017/2018,2.0,8.0,Centre-Forward,de Bundesliga,34,26,2387.0,26.5,0.0447378539142474,-0.2777777777777864,0.27
Niclas Füllkrug,Hannover,25,Germany,2018/2019,15.0,8.0,Centre-Forward,de Bundesliga,14,13,1112.0,12.4,-0.4314396349980083,-1.111111111111118,0.27
Niclas Füllkrug,Werder Bremen,26,Germany,2019/2020,6.5,3.5,Centre-Forward,de Bundesliga,8,4,403.0,4.5,0.7963839980290782,-0.7500000000000118,5.85
Niclas Füllkrug,Werder Bremen,27,Germany,2020/2021,5.0,4.0,Centre-Forward,de Bundesliga,19,10,877.0,9.7,-0.2235857640954457,-0.5833333333333393,5.85
Nicolas de Préville,Bordeaux,26,France,2017/2018,5.5,7.0,Centre-Forward,fr Ligue 1,29,22,1934.0,21.5,-0.2763851304505861,0.1250000000000027,7.2
Nicolas de Préville,Bordeaux,27,France,2018/2019,7.0,4.0,Centre-Forward,fr Ligue 1,23,14,1271.0,14.1,0.1268061190204396,-0.199999999999999,7.2
Nicolas de Préville,Bordeaux,28,France,2019/2020,7.0,5.5,Centre-Forward,fr Ligue 1,24,23,1995.0,22.2,0.3728991719189033,0.2540642288263319,7.2
Nicolas de Préville,Bordeaux,29,France,2020/2021,5.5,3.0,Centre-Forward,fr Ligue 1,33,15,1611.0,17.9,-0.0406670361613388,-0.3499999999999975,7.2
Nikola Kalinić,Milan,29,Croatia,2017/2018,20.0,14.0,Centre-Forward,it Serie A,31,20,1812.0,20.1,-0.0594369320182279,0.3500000000000109,4.95
Nikola Kalinić,Ath Madrid,30,Croatia,2018/2019,14.0,10.0,Centre-Forward,es La Liga,17,7,642.0,7.1,-0.221683051403072,0.6500000000000026,20.25
Nikola Kalinić,Roma,31,Croatia,2019/2020,8.5,6.8,Centre-Forward,it Serie A,15,6,571.0,6.3,0.2325014804924607,0.6500000000000031,20.25
Nikola Kalinić,Verona,32,Croatia,2020/2021,5.5,1.5,Centre-Forward,it Serie A,19,15,1063.0,11.8,-0.7047367258841014,-0.1249999999999932,1.62
Nils Petersen,Freiburg,28,Germany,2017/2018,4.5,12.0,Centre-Forward,de Bundesliga,32,24,2244.0,24.9,0.0835699935357914,-0.6666666666666755,2.52
Nils Petersen,Freiburg,29,Germany,2018/2019,10.0,8.0,Centre-Forward,de Bundesliga,24,20,1929.0,21.4,0.1550625551162164,-0.4166666666666745,2.52
Nils Petersen,Freiburg,30,Germany,2019/2020,8.0,6.5,Centre-Forward,de Bundesliga,34,24,2436.0,27.1,0.2909581350194924,0.0277777777777669,2.52
Nils Petersen,Freiburg,31,Germany,2020/2021,5.0,3.0,Centre-Forward,de Bundesliga,32,12,1301.0,14.5,0.1421010270754633,-6.144259658568517e-15,2.52
Nolan Roux,Metz,29,France,2017/2018,2.5,3.5,Centre-Forward,fr Ligue 1,35,33,2834.0,31.5,0.3035482684364554,-1.0499999999999972,0.0
Nolan Roux,Guingamp,30,France,2018/2019,3.5,2.0,Centre-Forward,fr Ligue 1,26,17,1536.0,17.1,-0.4662195096198513,-0.999999999999999,0.0
Nolan Roux,Nimes,31,France,2019/2020,1.5,1.2,Centre-Forward,fr Ligue 1,7,7,584.0,6.5,0.1467638972324849,-0.5286746173610354,0.0
Nolan Roux,Nimes,32,France,2020/2021,1.2,0.8,Centre-Forward,fr Ligue 1,19,6,651.0,7.2,-1.1777892726335628,-0.7749999999999964,0.0
Olivier Giroud,Chelsea,30,France,2017/2018,22.0,18.0,Centre-Forward,eng Premier League,13,6,613.0,6.8,0.3098069756803669,0.6000000000000035,15.3
Olivier Giroud,Chelsea,31,France,2018/2019,15.0,15.0,Centre-Forward,eng Premier League,27,7,847.0,9.4,0.1330793263571985,0.6000000000000014,15.3
Olivier Giroud,Chelsea,32,France,2019/2020,12.0,7.0,Centre-Forward,eng Premier League,18,12,993.0,11.0,0.6646473153036112,0.3750000000000054,15.3
Olivier Giroud,Chelsea,33,France,2020/2021,5.0,4.0,Centre-Forward,eng Premier League,17,8,748.0,8.3,0.1929056657499894,0.5499999999999972,15.3
Paco Alcácer,Barcelona,23,Spain,2017/2018,18.0,15.0,Centre-Forward,es La Liga,17,8,698.0,7.8,0.8428497734065055,1.7500000000000022,27.0
Paco Alcácer,Dortmund,24,Spain,2018/2019,30.0,37.0,Centre-Forward,de Bundesliga,26,11,1211.0,13.5,2.057639146640436,1.0277777777777697,27.0
Paco Alcácer,Villarreal,25,Spain,2019/2020,50.0,28.0,Centre-Forward,es La Liga,13,11,924.0,10.3,0.1773983908294877,0.3499999999999998,20.7
Paco Alcácer,Villarreal,26,Spain,2020/2021,25.0,22.0,Centre-Forward,es La Liga,27,19,1544.0,17.2,-0.4490975671129299,0.4000000000000002,20.7
Patrick Cutrone,Milan,19,Italy,2017/2018,0.5,23.0,Centre-Forward,it Serie A,28,17,1503.0,16.7,0.1206405726748514,0.3500000000000109,0.0
Patrick Cutrone,Milan,20,Italy,2018/2019,30.0,28.0,Centre-Forward,it Serie A,34,12,1457.0,16.2,-0.2487361632099627,0.4750000000000005,0.0
Patrick Cutrone,Fiorentina,21,Italy,2019/2020,25.0,15.5,Centre-Forward,it Serie A,19,9,838.0,9.3,-0.6497336371010072,0.075000000000002,19.8
Patrick Cutrone,Fiorentina,22,Italy,2020/2021,15.5,9.0,Centre-Forward,it Serie A,11,0,196.0,2.2,-1.2516824289019022,-0.2999999999999929,19.8
Patrik Schick,Roma,21,Czech Republic,2017/2018,15.0,20.0,Centre-Forward,it Serie A,22,10,992.0,11.0,-0.1554053239529589,0.8250000000000107,3.6
Patrik Schick,Roma,22,Czech Republic,2018/2019,18.0,15.0,Centre-Forward,it Serie A,24,15,1314.0,14.6,-0.101971783146803,0.4500000000000003,37.8
Patrik Schick,RB Leipzig,23,Czech Republic,2019/2020,15.0,20.0,Centre-Forward,de Bundesliga,22,15,1298.0,14.4,0.8068496759388498,1.2222222222222108,37.8
Patrik Schick,Leverkusen,24,Czech Republic,2020/2021,25.0,28.0,Centre-Forward,de Bundesliga,29,20,1866.0,20.7,-0.133253729308312,0.3888888888888829,23.85
Pierre-Emerick Aubameyang,Dortmund,28,Gabon,2017/2018,65.0,75.0,Centre-Forward,de Bundesliga,16,16,1416.0,15.7,0.0336818119653727,0.4722222222222135,57.38
Pierre-Emerick Aubameyang,Arsenal,29,Gabon,2018/2019,75.0,70.0,Centre-Forward,eng Premier League,36,30,2726.0,30.3,0.2443417138719352,0.5500000000000017,57.38
Pierre-Emerick Aubameyang,Arsenal,30,Gabon,2019/2020,70.0,56.0,Centre-Forward,eng Premier League,36,35,3136.0,34.8,0.3496961389449303,0.2000000000000052,57.38
Pierre-Emerick Aubameyang,Arsenal,31,Gabon,2020/2021,50.0,25.0,Centre-Forward,eng Premier League,29,26,2332.0,25.9,-0.1650717298257523,0.399999999999998,57.38
Raúl García,Ath Bilbao,31,Spain,2017/2018,12.0,9.0,Centre-Forward,es La Liga,34,30,2617.0,29.1,0.0076897774207613,-0.1999999999999979,7.2
Raúl García,Ath Bilbao,32,Spain,2018/2019,6.0,7.5,Centre-Forward,es La Liga,33,27,2369.0,26.3,0.5127186801571634,-0.0999999999999977,7.2
Raúl García,Ath Bilbao,33,Spain,2019/2020,7.5,6.0,Centre-Forward,es La Liga,35,33,2869.0,31.9,-0.3347091142198026,0.0749999999999999,7.2
Raúl García,Ath Bilbao,34,Spain,2020/2021,5.0,2.5,Centre-Forward,es La Liga,34,21,1743.0,19.4,-0.1915050850646952,0.1000000000000002,7.2
Richarlison,Watford,20,Brazil,2017/2018,7.0,25.0,Centre-Forward,eng Premier League,38,32,2823.0,31.4,-0.0050631629896661,-0.499999999999996,11.16
Richarlison,Everton,21,Brazil,2018/2019,35.0,50.0,Centre-Forward,eng Premier League,35,32,2665.0,29.6,0.5683061208124708,0.2000000000000014,35.28
Richarlison,Everton,22,Brazil,2019/2020,60.0,52.0,Centre-Forward,eng Premier League,36,36,3070.0,34.1,0.151390740128451,-0.2999999999999947,35.28
Richarlison,Everton,23,Brazil,2020/2021,60.0,55.0,Centre-Forward,eng Premier League,34,33,2861.0,31.8,-0.0720690758060944,-0.0250000000000033,35.28
Robert Lewandowski,Bayern Munich,28,Poland,2017/2018,80.0,90.0,Centre-Forward,de Bundesliga,30,24,2172.0,24.1,0.8080994371874649,1.77777777777777,0.0
Robert Lewandowski,Bayern Munich,29,Poland,2018/2019,85.0,65.0,Centre-Forward,de Bundesliga,33,33,2957.0,32.9,0.4034267376803448,1.5555555555555487,0.0
Robert Lewandowski,Bayern Munich,30,Poland,2019/2020,70.0,56.0,Centre-Forward,de Bundesliga,31,31,2759.0,30.7,1.1394822933608235,1.8888888888888784,0.0
Robert Lewandowski,Bayern Munich,31,Poland,2020/2021,60.0,60.0,Centre-Forward,de Bundesliga,29,28,2458.0,27.3,1.7689502294626058,1.527777777777772,0.0
Roberto Firmino,Liverpool,25,Brazil,2017/2018,38.0,80.0,Centre-Forward,eng Premier League,37,32,2763.0,30.7,0.8030951050589966,1.150000000000003,36.9
Roberto Firmino,Liverpool,26,Brazil,2018/2019,80.0,80.0,Centre-Forward,eng Premier League,34,31,2607.0,29.0,0.7822409820373166,1.6750000000000018,36.9
Roberto Firmino,Liverpool,27,Brazil,2019/2020,90.0,72.0,Centre-Forward,eng Premier League,38,34,2988.0,33.2,0.5317206134350562,1.3000000000000054,36.9
Roberto Firmino,Liverpool,28,Brazil,2020/2021,72.0,50.0,Centre-Forward,eng Premier League,36,33,2838.0,31.5,0.3271654349698452,0.6499999999999976,36.9
Roberto Inglese,Chievo,25,Italy,2017/2018,4.5,10.0,Centre-Forward,it Serie A,34,33,2782.0,30.9,-0.3557659696825965,-0.5749999999999889,10.8
Roberto Inglese,Parma,26,Italy,2018/2019,12.5,15.0,Centre-Forward,it Serie A,25,23,1965.0,21.8,-0.4456173424063804,-0.4999999999999997,10.8
Roberto Inglese,Parma,27,Italy,2019/2020,15.0,12.0,Centre-Forward,it Serie A,17,8,766.0,8.5,-0.2810107726097881,-0.0249999999999982,10.8
Roberto Inglese,Parma,28,Italy,2020/2021,12.0,6.0,Centre-Forward,it Serie A,14,6,576.0,6.4,-1.011978972288568,-1.0999999999999928,16.2
Rodrigo Palacio,Bologna,35,Argentina,2017/2018,0.8,0.7,Centre-Forward,it Serie A,28,23,2065.0,22.9,-0.444711427673451,-0.2999999999999884,0.0
Rodrigo Palacio,Bologna,36,Argentina,2018/2019,0.7,0.5,Centre-Forward,it Serie A,28,26,2329.0,25.9,-0.3405013581899713,-0.1999999999999998,0.0
Rodrigo Palacio,Bologna,37,Argentina,2019/2020,0.5,0.4,Centre-Forward,it Serie A,35,28,2517.0,28.0,0.0467173785755322,-0.3249999999999976,0.0
Rodrigo Palacio,Bologna,38,Argentina,2020/2021,0.4,0.4,Centre-Forward,it Serie A,36,28,2502.0,27.8,-0.0593916079546357,-0.3499999999999922,0.0
Roger Martí,Levante,26,Spain,2017/2018,2.5,2.0,Centre-Forward,es La Liga,17,10,960.0,10.7,-0.5717377147966538,-0.3499999999999984,0.0
Roger Martí,Levante,27,Spain,2018/2019,5.0,10.0,Centre-Forward,es La Liga,31,23,1887.0,21.0,-0.5694671489636007,-0.1749999999999975,0.0
Roger Martí,Levante,28,Spain,2019/2020,10.0,8.0,Centre-Forward,es La Liga,36,26,2267.0,25.2,-0.5715675525498993,-0.1500000000000006,0.0
Roger Martí,Levante,29,Spain,2020/2021,8.0,10.0,Centre-Forward,es La Liga,33,26,2198.0,24.4,-0.2365943089287523,-0.2749999999999999,0.0
Romain Hamouma,St Etienne,30,France,2017/2018,4.0,2.5,Centre-Forward,fr Ligue 1,29,22,1847.0,20.5,0.1330592431935804,-0.0749999999999972,3.6
Romain Hamouma,St Etienne,31,France,2018/2019,2.5,2.5,Centre-Forward,fr Ligue 1,27,19,1586.0,17.6,0.0413413050042572,0.4500000000000012,3.6
Romain Hamouma,St Etienne,32,France,2019/2020,2.5,2.0,Centre-Forward,fr Ligue 1,14,9,865.0,9.6,0.6266320144723592,-0.543644911623853,3.6
Romain Hamouma,St Etienne,33,France,2020/2021,2.5,1.5,Centre-Forward,fr Ligue 1,29,19,1769.0,19.7,0.0604577470569854,-0.2999999999999977,3.6
Romelu Lukaku,Man United,24,Belgium,2017/2018,50.0,90.0,Centre-Forward,eng Premier League,34,33,2867.0,31.9,0.2956498904315203,1.0000000000000036,76.23
Romelu Lukaku,Man United,25,Belgium,2018/2019,100.0,75.0,Centre-Forward,eng Premier League,32,22,2136.0,23.7,0.0881618269845279,0.2750000000000012,76.23
Romelu Lukaku,Inter,26,Belgium,2019/2020,75.0,68.0,Centre-Forward,it Serie A,36,33,2979.0,33.1,0.3132065501551718,1.1250000000000029,66.6
Romelu Lukaku,Inter,27,Belgium,2020/2021,85.0,100.0,Centre-Forward,it Serie A,36,32,2884.0,32.0,0.4433270081047896,1.350000000000007,66.6
Rubén Sobrino,Alaves,25,Spain,2017/2018,0.5,2.0,Centre-Forward,es La Liga,28,15,1474.0,16.4,-0.3463957125791719,-0.2499999999999984,1.8
Rubén Sobrino,Alaves,26,Spain,2018/2019,3.0,3.0,Centre-Forward,es La Liga,20,10,965.0,10.7,-0.2881197323394717,-0.2749999999999981,4.5
Rubén Sobrino,Valencia,27,Spain,2019/2020,3.0,2.4,Centre-Forward,es La Liga,13,1,170.0,1.9,0.6575665169630072,-0.1749999999999996,4.5
Rubén Sobrino,Cadiz,28,Spain,2020/2021,1.5,1.5,Centre-Forward,es La Liga,16,11,1113.0,12.4,-0.2079499284090409,-0.5500000000000005,4.5
Sandro Ramírez,Sevilla,22,Spain,2017/2018,10.0,10.0,Centre-Forward,es La Liga,13,7,721.0,8.0,-0.2963627273382747,-0.2249999999999982,5.4
Sandro Ramírez,Sociedad,23,Spain,2018/2019,6.0,4.0,Centre-Forward,es La Liga,24,10,1055.0,11.7,-0.299700718886281,-0.0249999999999982,5.4
Sandro Ramírez,Valladolid,24,Spain,2019/2020,4.0,3.2,Centre-Forward,es La Liga,24,15,1306.0,14.5,-0.4525138641013713,-0.2749999999999996,5.4
Sandro Ramírez,Huesca,25,Spain,2020/2021,3.0,3.5,Centre-Forward,es La Liga,20,16,1285.0,14.3,0.2259811109181582,-0.4750000000000005,0.0
Santi Mina,Valencia,21,Spain,2017/2018,6.0,20.0,Centre-Forward,es La Liga,32,17,1560.0,17.3,0.5112870952095274,0.6750000000000014,9.0
Santi Mina,Valencia,22,Spain,2018/2019,25.0,30.0,Centre-Forward,es La Liga,30,23,1852.0,20.6,-0.1729415300563737,0.4000000000000022,9.0
Santi Mina,Celta,23,Spain,2019/2020,18.0,14.5,Centre-Forward,es La Liga,34,21,1944.0,21.6,0.1913048773655249,-0.3000000000000005,0.0
Santi Mina,Celta,24,Spain,2020/2021,15.0,15.0,Centre-Forward,es La Liga,34,29,2412.0,26.8,0.2542394883220311,-0.0500000000000005,0.0
Sehrou Guirassy,FC Koln,21,France,2017/2018,1.5,2.5,Centre-Forward,de Bundesliga,15,8,851.0,9.5,-0.2858854450105692,-0.9722222222222312,3.42
Sehrou Guirassy,Amiens,22,France,2018/2019,2.0,3.5,Centre-Forward,fr Ligue 1,13,13,1111.0,12.3,-0.112661940984668,-0.5249999999999991,3.42
Sehrou Guirassy,Amiens,23,France,2019/2020,5.0,8.0,Centre-Forward,fr Ligue 1,23,23,1921.0,21.3,-0.2184159646451612,-0.6208454999587495,5.4
Sehrou Guirassy,Rennes,24,France,2020/2021,15.0,12.0,Centre-Forward,fr Ligue 1,27,19,1764.0,19.6,0.1868658483501791,0.3000000000000021,13.5
Sergi Enrich,Eibar,27,Spain,2017/2018,10.0,3.0,Centre-Forward,es La Liga,19,14,1332.0,14.8,-0.3257511410817538,-0.1499999999999983,0.0
Sergi Enrich,Eibar,28,Spain,2018/2019,5.0,7.5,Centre-Forward,es La Liga,35,30,2582.0,28.7,-0.1677585346564043,-0.099999999999998,0.0
Sergi Enrich,Eibar,29,Spain,2019/2020,3.0,2.4,Centre-Forward,es La Liga,30,21,1865.0,20.7,-0.5258483752596795,-0.4250000000000005,0.0
Sergi Enrich,Eibar,30,Spain,2020/2021,2.5,1.8,Centre-Forward,es La Liga,27,13,1404.0,15.6,0.0278669260737419,-0.5750000000000002,0.0
Sergio Agüero,Man City,29,Argentina,2017/2018,65.0,80.0,Centre-Forward,eng Premier League,25,22,1963.0,21.8,1.0340474728177056,1.9750000000000043,36.0
Sergio Agüero,Man City,30,Argentina,2018/2019,75.0,65.0,Centre-Forward,eng Premier League,33,31,2459.0,27.3,0.852543304189276,1.800000000000001,36.0
